asset_code,source_turbine,started_at,ended_at,duration,source_status,severity,source_code,event_code,message,iec_category,external_event_id
PEN-T01,01,2023-02-21T22:12:57.000Z,2023-02-21T22:13:44.000Z,00:00:47,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,01:2023-02-21T22:12:57.000Z:10
PEN-T01,01,2023-02-21T22:12:57.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,01:2023-02-21T22:12:57.000Z:100070
PEN-T01,01,2023-02-21T22:12:57.000Z,2023-02-21T22:22:58.000Z,00:10:01,Stop,warning,5760,PEN-5760,"Hydraulic oil flushing operation",Technical Standby,01:2023-02-21T22:12:57.000Z:5760
PEN-T01,01,2023-02-21T22:12:57.000Z,,,Informational,info,100060,PEN-100060,"Brake program 52",Full Performance,01:2023-02-21T22:12:57.000Z:100060
PEN-T01,01,2023-02-21T22:22:58.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,01:2023-02-21T22:22:58.000Z:100130
PEN-T01,01,2023-02-21T22:25:23.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,01:2023-02-21T22:25:23.000Z:100180
PEN-T01,01,2023-02-21T22:27:16.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,01:2023-02-21T22:27:16.000Z:100190
PEN-T01,01,2023-02-21T22:27:27.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,01:2023-02-21T22:27:27.000Z:100200
PEN-T01,01,2023-02-21T22:27:57.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,01:2023-02-21T22:27:57.000Z:100210
PEN-T01,01,2023-02-21T23:03:32.000Z,2023-02-21T23:04:20.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,01:2023-02-21T23:03:32.000Z:10
PEN-T01,01,2023-02-21T23:03:32.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,01:2023-02-21T23:03:32.000Z:100070
PEN-T01,01,2023-02-21T23:04:20.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,01:2023-02-21T23:04:20.000Z:100130
PEN-T01,01,2023-02-21T23:13:46.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,01:2023-02-21T23:13:46.000Z:100180
PEN-T01,01,2023-02-21T23:15:18.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,01:2023-02-21T23:15:18.000Z:100190
PEN-T01,01,2023-02-21T23:15:30.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,01:2023-02-21T23:15:30.000Z:100200
PEN-T01,01,2023-02-21T23:16:00.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,01:2023-02-21T23:16:00.000Z:100210
PEN-T01,01,2023-02-21T23:46:16.000Z,2023-02-21T23:47:03.000Z,00:00:47,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,01:2023-02-21T23:46:16.000Z:10
PEN-T01,01,2023-02-21T23:46:16.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,01:2023-02-21T23:46:16.000Z:100070
PEN-T01,01,2023-02-21T23:47:03.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,01:2023-02-21T23:47:03.000Z:100130
PEN-T01,01,2023-02-21T23:49:52.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,01:2023-02-21T23:49:52.000Z:100180
PEN-T01,01,2023-02-21T23:51:33.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,01:2023-02-21T23:51:33.000Z:100190
PEN-T01,01,2023-02-21T23:51:44.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,01:2023-02-21T23:51:44.000Z:100200
PEN-T01,01,2023-02-21T23:52:14.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,01:2023-02-21T23:52:14.000Z:100210
PEN-T01,01,2023-02-22T05:25:43.000Z,2023-02-22T05:26:30.000Z,00:00:47,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,01:2023-02-22T05:25:43.000Z:10
PEN-T01,01,2023-02-22T05:25:43.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,01:2023-02-22T05:25:43.000Z:100070
PEN-T01,01,2023-02-22T05:26:30.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,01:2023-02-22T05:26:30.000Z:100130
PEN-T01,01,2023-02-22T05:36:04.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,01:2023-02-22T05:36:04.000Z:100180
PEN-T01,01,2023-02-22T05:37:21.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,01:2023-02-22T05:37:21.000Z:100190
PEN-T01,01,2023-02-22T05:37:32.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,01:2023-02-22T05:37:32.000Z:100200
PEN-T01,01,2023-02-22T05:38:02.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,01:2023-02-22T05:38:02.000Z:100210
PEN-T01,01,2023-02-26T05:24:21.000Z,2023-02-26T05:25:09.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,01:2023-02-26T05:24:21.000Z:10
PEN-T01,01,2023-02-26T05:24:21.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,01:2023-02-26T05:24:21.000Z:100070
PEN-T01,01,2023-02-26T05:25:09.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,01:2023-02-26T05:25:09.000Z:100130
PEN-T01,01,2023-02-26T05:27:13.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,01:2023-02-26T05:27:13.000Z:100180
PEN-T01,01,2023-02-26T05:28:08.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,01:2023-02-26T05:28:08.000Z:100190
PEN-T01,01,2023-02-26T05:28:19.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,01:2023-02-26T05:28:19.000Z:100200
PEN-T01,01,2023-02-26T05:28:49.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,01:2023-02-26T05:28:49.000Z:100210
PEN-T01,01,2023-02-26T07:06:22.000Z,2023-02-26T07:08:40.000Z,00:02:18,Stop,warning,710,PEN-710,"Battery test",Technical Standby,01:2023-02-26T07:06:22.000Z:710
PEN-T01,01,2023-02-26T07:06:22.000Z,,,Informational,info,100030,PEN-100030,"Brake program 180",Technical Standby,01:2023-02-26T07:06:22.000Z:100030
PEN-T01,01,2023-02-26T07:08:40.000Z,,,Informational,info,100110,PEN-100110,"Bypass limit switches",Full Performance,01:2023-02-26T07:08:40.000Z:100110
PEN-T01,01,2023-02-26T07:08:44.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,01:2023-02-26T07:08:44.000Z:100130
PEN-T01,01,2023-02-26T07:10:57.000Z,,,Informational,info,100140,PEN-100140,"System test 1",Technical Standby,01:2023-02-26T07:10:57.000Z:100140
PEN-T01,01,2023-02-26T07:11:04.000Z,,,Informational,info,100150,PEN-100150,"System test 2",Technical Standby,01:2023-02-26T07:11:04.000Z:100150
PEN-T01,01,2023-02-26T07:11:19.000Z,,,Informational,info,100160,PEN-100160,"System test 3",Technical Standby,01:2023-02-26T07:11:19.000Z:100160
PEN-T01,01,2023-02-26T07:11:34.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,01:2023-02-26T07:11:34.000Z:100180
PEN-T01,01,2023-02-26T07:13:29.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,01:2023-02-26T07:13:29.000Z:100190
PEN-T01,01,2023-02-26T07:13:40.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,01:2023-02-26T07:13:40.000Z:100200
PEN-T01,01,2023-02-26T07:14:10.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,01:2023-02-26T07:14:10.000Z:100210
PEN-T01,01,2023-02-26T14:22:34.000Z,2023-02-26T14:23:21.000Z,00:00:47,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,01:2023-02-26T14:22:34.000Z:10
PEN-T01,01,2023-02-26T14:22:34.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,01:2023-02-26T14:22:34.000Z:100070
PEN-T01,01,2023-02-26T14:23:21.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,01:2023-02-26T14:23:21.000Z:100130
PEN-T01,01,2023-02-26T14:26:13.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,01:2023-02-26T14:26:13.000Z:100180
PEN-T01,01,2023-02-26T14:28:56.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,01:2023-02-26T14:28:56.000Z:100190
PEN-T01,01,2023-02-26T14:29:07.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,01:2023-02-26T14:29:07.000Z:100200
PEN-T01,01,2023-02-26T14:29:37.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,01:2023-02-26T14:29:37.000Z:100210
PEN-T01,01,2023-02-26T14:31:51.000Z,2023-02-26T14:32:39.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,01:2023-02-26T14:31:51.000Z:10
PEN-T01,01,2023-02-26T14:31:51.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,01:2023-02-26T14:31:51.000Z:100070
PEN-T01,01,2023-02-26T14:32:39.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,01:2023-02-26T14:32:39.000Z:100130
PEN-T01,01,2023-02-26T16:48:44.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,01:2023-02-26T16:48:44.000Z:100180
PEN-T01,01,2023-02-26T17:00:45.000Z,2023-02-26T17:03:04.000Z,00:02:19,Informational,info,65,PEN-65,"Absence of wind during run-up",Out of Environmental Specification,01:2023-02-26T17:00:45.000Z:65
PEN-T01,01,2023-02-26T17:00:45.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,01:2023-02-26T17:00:45.000Z:100070
PEN-T01,01,2023-02-26T17:03:04.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,01:2023-02-26T17:03:04.000Z:100130
PEN-T01,01,2023-02-26T17:09:25.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,01:2023-02-26T17:09:25.000Z:100180
PEN-T01,01,2023-02-26T17:11:13.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,01:2023-02-26T17:11:13.000Z:100190
PEN-T01,01,2023-02-26T17:11:24.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,01:2023-02-26T17:11:24.000Z:100200
PEN-T01,01,2023-02-26T17:11:54.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,01:2023-02-26T17:11:54.000Z:100210
PEN-T01,01,2023-02-26T19:29:56.000Z,2023-02-26T19:30:43.000Z,00:00:47,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,01:2023-02-26T19:29:56.000Z:10
PEN-T01,01,2023-02-26T19:29:56.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,01:2023-02-26T19:29:56.000Z:100070
PEN-T01,01,2023-02-26T19:30:43.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,01:2023-02-26T19:30:43.000Z:100130
PEN-T01,01,2023-02-26T20:07:21.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,01:2023-02-26T20:07:21.000Z:100180
PEN-T01,01,2023-02-26T20:08:43.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,01:2023-02-26T20:08:43.000Z:100190
PEN-T01,01,2023-02-26T20:08:54.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,01:2023-02-26T20:08:54.000Z:100200
PEN-T01,01,2023-02-26T20:09:24.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,01:2023-02-26T20:09:24.000Z:100210
PEN-T01,01,2023-02-27T01:33:09.000Z,2023-02-27T01:33:56.000Z,00:00:47,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,01:2023-02-27T01:33:09.000Z:10
PEN-T01,01,2023-02-27T01:33:09.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,01:2023-02-27T01:33:09.000Z:100070
PEN-T01,01,2023-02-27T01:33:56.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,01:2023-02-27T01:33:56.000Z:100130
PEN-T01,01,2023-02-27T01:39:13.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,01:2023-02-27T01:39:13.000Z:100180
PEN-T01,01,2023-02-27T01:40:53.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,01:2023-02-27T01:40:53.000Z:100190
PEN-T01,01,2023-02-27T01:41:04.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,01:2023-02-27T01:41:04.000Z:100200
PEN-T01,01,2023-02-27T01:41:34.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,01:2023-02-27T01:41:34.000Z:100210
PEN-T01,01,2023-02-27T07:32:22.000Z,2023-02-27T07:33:09.000Z,00:00:47,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,01:2023-02-27T07:32:22.000Z:10
PEN-T01,01,2023-02-27T07:32:22.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,01:2023-02-27T07:32:22.000Z:100070
PEN-T01,01,2023-02-27T07:33:09.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,01:2023-02-27T07:33:09.000Z:100130
PEN-T01,01,2023-02-27T07:35:09.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,01:2023-02-27T07:35:09.000Z:100180
PEN-T01,01,2023-02-27T07:36:10.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,01:2023-02-27T07:36:10.000Z:100190
PEN-T01,01,2023-02-27T07:36:21.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,01:2023-02-27T07:36:21.000Z:100200
PEN-T01,01,2023-02-27T07:36:51.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,01:2023-02-27T07:36:51.000Z:100210
PEN-T02,02,2023-01-18T16:52:07.000Z,2023-02-18T10:11:23.000Z,737:19:16,Warning,warning,7016,PEN-7016,"Parameter outside limits",,02:2023-01-18T16:52:07.000Z:7016
PEN-T02,02,2023-01-24T12:43:16.000Z,2023-04-16T08:36:51.000Z,1963:53:35,Warning,warning,7057,PEN-7057,"Heating/fan top box faulty",,02:2023-01-24T12:43:16.000Z:7057
PEN-T02,02,2023-02-01T18:32:28.000Z,2023-02-01T18:33:16.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-01T18:32:28.000Z:10
PEN-T02,02,2023-02-01T18:32:28.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-01T18:32:28.000Z:100070
PEN-T02,02,2023-02-01T18:33:16.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-01T18:33:16.000Z:100130
PEN-T02,02,2023-02-01T18:45:04.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-01T18:45:04.000Z:100180
PEN-T02,02,2023-02-01T18:46:16.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-01T18:46:16.000Z:100190
PEN-T02,02,2023-02-01T18:46:27.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-01T18:46:27.000Z:100200
PEN-T02,02,2023-02-01T18:46:57.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-01T18:46:57.000Z:100210
PEN-T02,02,2023-02-01T19:06:47.000Z,2023-02-01T19:07:35.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-01T19:06:47.000Z:10
PEN-T02,02,2023-02-01T19:06:47.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-01T19:06:47.000Z:100070
PEN-T02,02,2023-02-01T19:07:35.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-01T19:07:35.000Z:100130
PEN-T02,02,2023-02-01T19:59:05.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-01T19:59:05.000Z:100180
PEN-T02,02,2023-02-01T20:00:17.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-01T20:00:17.000Z:100190
PEN-T02,02,2023-02-01T20:00:28.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-01T20:00:28.000Z:100200
PEN-T02,02,2023-02-01T20:00:58.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-01T20:00:58.000Z:100210
PEN-T02,02,2023-02-02T20:50:41.000Z,2023-02-02T21:05:53.000Z,00:15:12,Stop,warning,64,PEN-64,"Max. wind speed",Out of Environmental Specification,02:2023-02-02T20:50:41.000Z:64
PEN-T02,02,2023-02-02T20:50:41.000Z,,,Informational,info,100060,PEN-100060,"Brake program 52",Full Performance,02:2023-02-02T20:50:41.000Z:100060
PEN-T02,02,2023-02-02T21:05:53.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-02T21:05:53.000Z:100130
PEN-T02,02,2023-02-02T21:07:53.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-02T21:07:53.000Z:100180
PEN-T02,02,2023-02-02T21:09:20.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-02T21:09:20.000Z:100190
PEN-T02,02,2023-02-02T21:09:31.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-02T21:09:31.000Z:100200
PEN-T02,02,2023-02-02T21:10:01.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-02T21:10:01.000Z:100210
PEN-T02,02,2023-02-02T21:22:03.000Z,2023-02-02T21:37:27.000Z,00:15:24,Stop,warning,64,PEN-64,"Max. wind speed",Out of Environmental Specification,02:2023-02-02T21:22:03.000Z:64
PEN-T02,02,2023-02-02T21:22:03.000Z,,,Informational,info,100060,PEN-100060,"Brake program 52",Full Performance,02:2023-02-02T21:22:03.000Z:100060
PEN-T02,02,2023-02-02T21:37:27.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-02T21:37:27.000Z:100130
PEN-T02,02,2023-02-02T21:39:30.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-02T21:39:30.000Z:100180
PEN-T02,02,2023-02-02T21:41:08.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-02T21:41:08.000Z:100190
PEN-T02,02,2023-02-02T21:41:15.000Z,2023-02-02T21:51:50.000Z,00:10:35,Stop,warning,4520,PEN-4520,"Tower oscillation X level 1",Forced outage,02:2023-02-02T21:41:15.000Z:4520
PEN-T02,02,2023-02-02T21:41:15.000Z,,,Informational,info,100060,PEN-100060,"Brake program 52",Full Performance,02:2023-02-02T21:41:15.000Z:100060
PEN-T02,02,2023-02-02T21:51:50.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-02T21:51:50.000Z:100130
PEN-T02,02,2023-02-02T21:53:50.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-02T21:53:50.000Z:100180
PEN-T02,02,2023-02-02T21:55:15.000Z,2023-02-03T00:31:26.000Z,02:36:11,Stop,warning,4510,PEN-4510,"Tower oscillation Y level 1",Forced outage,02:2023-02-02T21:55:15.000Z:4510
PEN-T02,02,2023-02-02T21:55:15.000Z,,,Informational,info,100060,PEN-100060,"Brake program 52",Full Performance,02:2023-02-02T21:55:15.000Z:100060
PEN-T02,02,2023-02-03T00:31:26.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-03T00:31:26.000Z:100130
PEN-T02,02,2023-02-03T00:33:33.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-03T00:33:33.000Z:100180
PEN-T02,02,2023-02-03T00:34:52.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-03T00:34:52.000Z:100190
PEN-T02,02,2023-02-03T00:35:02.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-03T00:35:02.000Z:100200
PEN-T02,02,2023-02-03T00:35:02.000Z,2023-02-03T02:09:45.000Z,01:34:43,Stop,warning,4520,PEN-4520,"Tower oscillation X level 1",Forced outage,02:2023-02-03T00:35:02.000Z:4520
PEN-T02,02,2023-02-03T00:35:02.000Z,,,Informational,info,100060,PEN-100060,"Brake program 52",Full Performance,02:2023-02-03T00:35:02.000Z:100060
PEN-T02,02,2023-02-03T02:09:45.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-03T02:09:45.000Z:100130
PEN-T02,02,2023-02-03T02:11:45.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-03T02:11:45.000Z:100180
PEN-T02,02,2023-02-03T02:12:26.000Z,2023-02-03T02:33:32.000Z,00:21:06,Stop,warning,64,PEN-64,"Max. wind speed",Out of Environmental Specification,02:2023-02-03T02:12:26.000Z:64
PEN-T02,02,2023-02-03T02:12:26.000Z,,,Informational,info,100060,PEN-100060,"Brake program 52",Full Performance,02:2023-02-03T02:12:26.000Z:100060
PEN-T02,02,2023-02-03T02:33:32.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-03T02:33:32.000Z:100130
PEN-T02,02,2023-02-03T02:35:43.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-03T02:35:43.000Z:100180
PEN-T02,02,2023-02-03T02:37:27.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-03T02:37:27.000Z:100190
PEN-T02,02,2023-02-03T02:37:38.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-03T02:37:38.000Z:100200
PEN-T02,02,2023-02-03T02:38:08.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-03T02:38:08.000Z:100210
PEN-T02,02,2023-02-03T02:44:29.000Z,2023-02-03T02:55:07.000Z,00:10:38,Stop,warning,64,PEN-64,"Max. wind speed",Out of Environmental Specification,02:2023-02-03T02:44:29.000Z:64
PEN-T02,02,2023-02-03T02:44:29.000Z,,,Informational,info,100060,PEN-100060,"Brake program 52",Full Performance,02:2023-02-03T02:44:29.000Z:100060
PEN-T02,02,2023-02-03T02:55:07.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-03T02:55:07.000Z:100130
PEN-T02,02,2023-02-03T02:57:07.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-03T02:57:07.000Z:100180
PEN-T02,02,2023-02-03T02:58:43.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-03T02:58:43.000Z:100190
PEN-T02,02,2023-02-03T02:58:54.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-03T02:58:54.000Z:100200
PEN-T02,02,2023-02-03T02:59:24.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-03T02:59:24.000Z:100210
PEN-T02,02,2023-02-03T06:25:21.000Z,2023-02-03T06:27:39.000Z,00:02:18,Stop,warning,710,PEN-710,"Battery test",Technical Standby,02:2023-02-03T06:25:21.000Z:710
PEN-T02,02,2023-02-03T06:25:21.000Z,,,Informational,info,100030,PEN-100030,"Brake program 180",Technical Standby,02:2023-02-03T06:25:21.000Z:100030
PEN-T02,02,2023-02-03T06:27:39.000Z,,,Informational,info,100110,PEN-100110,"Bypass limit switches",Full Performance,02:2023-02-03T06:27:39.000Z:100110
PEN-T02,02,2023-02-03T06:27:44.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-03T06:27:44.000Z:100130
PEN-T02,02,2023-02-03T06:29:52.000Z,,,Informational,info,100140,PEN-100140,"System test 1",Technical Standby,02:2023-02-03T06:29:52.000Z:100140
PEN-T02,02,2023-02-03T06:30:00.000Z,,,Informational,info,100150,PEN-100150,"System test 2",Technical Standby,02:2023-02-03T06:30:00.000Z:100150
PEN-T02,02,2023-02-03T06:30:15.000Z,,,Informational,info,100160,PEN-100160,"System test 3",Technical Standby,02:2023-02-03T06:30:15.000Z:100160
PEN-T02,02,2023-02-03T06:30:30.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-03T06:30:30.000Z:100180
PEN-T02,02,2023-02-03T06:32:21.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-03T06:32:21.000Z:100190
PEN-T02,02,2023-02-03T06:32:32.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-03T06:32:32.000Z:100200
PEN-T02,02,2023-02-03T06:33:02.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-03T06:33:02.000Z:100210
PEN-T02,02,2023-02-03T19:07:17.000Z,2023-02-03T19:08:05.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-03T19:07:17.000Z:10
PEN-T02,02,2023-02-03T19:07:17.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-03T19:07:17.000Z:100070
PEN-T02,02,2023-02-03T19:08:05.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-03T19:08:05.000Z:100130
PEN-T02,02,2023-02-03T19:21:11.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-03T19:21:11.000Z:100180
PEN-T02,02,2023-02-03T19:22:27.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-03T19:22:27.000Z:100190
PEN-T02,02,2023-02-03T19:22:38.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-03T19:22:38.000Z:100200
PEN-T02,02,2023-02-03T19:23:08.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-03T19:23:08.000Z:100210
PEN-T02,02,2023-02-03T19:49:47.000Z,2023-02-03T19:50:34.000Z,00:00:47,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-03T19:49:47.000Z:10
PEN-T02,02,2023-02-03T19:49:47.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-03T19:49:47.000Z:100070
PEN-T02,02,2023-02-03T19:50:34.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-03T19:50:34.000Z:100130
PEN-T02,02,2023-02-03T20:05:10.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-03T20:05:10.000Z:100180
